event_id,STAID,BEGIN_DATE_TIME,END_DATE_TIME,peak_time,peak_flow_cfs,volume_acreft,flashiness_index,YEAR,month,day,water_year,duration_hours,time_to_peak_h,gage_lat,gage_lon,index_right,gage_flowpath-id,gage_snap_dist_m,gage_cat-id
4529,02087580,2023-07-19 13:15:00+00:00,2023-07-21 14:30:00+00:00,2023-07-19 16:45:00+00:00,67.4,43.42076446280991,0.0645168955848106,2023,7,19,2023,49.25,3.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4530,02087580,2023-07-31 18:00:00+00:00,2023-08-02 19:30:00+00:00,2023-07-31 20:30:00+00:00,22.3,15.896074380165288,0.0597863475292376,2023,7,31,2023,49.5,2.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4531,02087580,2023-08-08 00:00:00+00:00,2023-08-10 01:00:00+00:00,2023-08-08 03:00:00+00:00,41.5,28.31601239669421,0.063272313715198,2023,8,8,2023,49.0,3.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4532,02087580,2023-08-10 17:00:00+00:00,2023-08-12 15:45:00+00:00,2023-08-10 20:45:00+00:00,16.0,19.78047520661157,0.0349535829769479,2023,8,10,2023,46.75,3.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4533,02087580,2023-08-15 00:30:00+00:00,2023-08-15 17:00:00+00:00,2023-08-15 03:45:00+00:00,7.4,5.231198347107438,0.0490219184539241,2023,8,15,2023,16.5,3.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4534,02087580,2023-08-15 21:30:00+00:00,2023-08-18 15:00:00+00:00,2023-08-16 01:45:00+00:00,39.1,44.13780991735537,0.0510295224867539,2023,8,15,2023,65.5,4.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4535,02087580,2023-08-27 20:45:00+00:00,2023-08-29 22:00:00+00:00,2023-08-29 00:45:00+00:00,48.2,56.44876033057851,0.0611576531134406,2023,8,27,2023,49.25,28.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4536,02087580,2023-08-31 03:00:00+00:00,2023-09-02 04:15:00+00:00,2023-08-31 08:30:00+00:00,117.0,101.0845041322314,0.0468837771754117,2023,8,31,2023,49.25,5.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4537,02087580,2023-09-08 23:00:00+00:00,2023-09-09 11:00:00+00:00,2023-09-09 01:00:00+00:00,7.4,2.9669421487603302,0.0913740669062759,2023,9,8,2023,12.0,2.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4538,02087580,2023-09-09 12:45:00+00:00,2023-09-11 14:15:00+00:00,2023-09-09 20:45:00+00:00,1020.0,805.6053719008264,0.0519931742452117,2023,9,9,2023,49.5,8.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4539,02087580,2023-09-23 06:15:00+00:00,2023-09-25 07:30:00+00:00,2023-09-23 21:30:00+00:00,747.0,581.9142561983471,0.0532382679551834,2023,9,23,2023,49.25,15.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4540,02087580,2023-10-14 13:30:00+00:00,2023-10-16 15:00:00+00:00,2023-10-14 20:15:00+00:00,155.0,159.73791322314048,0.0395148528164498,2023,10,14,2024,49.5,6.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4541,02087580,2023-10-26 03:00:00+00:00,2023-10-28 02:30:00+00:00,2023-10-27 17:30:00+00:00,6.04,13.634710743801651,0.0302686341278849,2023,10,26,2024,47.5,38.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4542,02087580,2023-11-22 06:15:00+00:00,2023-11-24 07:45:00+00:00,2023-11-22 14:30:00+00:00,413.0,367.79152892561984,0.046558517999317,2023,11,22,2024,49.5,8.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4543,02087580,2023-12-10 17:15:00+00:00,2023-12-12 18:15:00+00:00,2023-12-11 09:15:00+00:00,1330.0,1390.205888429752,0.0466117945321725,2023,12,10,2024,49.0,16.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4544,02087580,2023-12-17 17:15:00+00:00,2023-12-19 18:45:00+00:00,2023-12-18 02:15:00+00:00,2000.0,1717.0846074380163,0.0476336779627068,2023,12,17,2024,49.5,9.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4545,02087580,2023-12-24 00:15:00+00:00,2023-12-24 03:45:00+00:00,2023-12-24 00:30:00+00:00,5.63,1.5882231404958678,0.0284983558640847,2023,12,24,2024,3.5,0.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4546,02087580,2023-12-27 03:15:00+00:00,2023-12-29 04:45:00+00:00,2023-12-27 12:30:00+00:00,494.0,579.3130165289256,0.0333036414166607,2023,12,27,2024,49.5,9.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4547,02087580,2024-01-06 15:30:00+00:00,2024-01-08 17:00:00+00:00,2024-01-06 21:30:00+00:00,209.0,236.88822314049585,0.0351136177466074,2024,1,6,2024,49.5,6.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4548,02087580,2024-01-09 19:00:00+00:00,2024-01-11 20:30:00+00:00,2024-01-10 04:00:00+00:00,1620.0,1281.9607438016528,0.0514006872542212,2024,1,9,2024,49.5,9.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4549,02087580,2024-01-13 00:15:00+00:00,2024-01-15 01:45:00+00:00,2024-01-13 05:45:00+00:00,544.0,551.220041322314,0.0394146041874974,2024,1,13,2024,49.5,5.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4550,02087580,2024-01-15 17:00:00+00:00,2024-01-15 23:45:00+00:00,2024-01-15 19:00:00+00:00,21.1,11.510330578512397,0.004159445407279,2024,1,15,2024,6.75,2.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4551,02087580,2024-01-16 15:15:00+00:00,2024-01-17 22:45:00+00:00,2024-01-16 22:00:00+00:00,29.0,56.324380165289256,0.011744966442953,2024,1,16,2024,31.5,6.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4552,02087580,2024-01-19 01:30:00+00:00,2024-01-19 11:45:00+00:00,2024-01-19 03:15:00+00:00,11.1,9.24690082644628,0.0050218340611353,2024,1,19,2024,10.25,1.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4553,02087580,2024-01-19 18:30:00+00:00,2024-01-20 11:00:00+00:00,2024-01-20 02:15:00+00:00,13.6,15.649896694214876,0.0115380102473175,2024,1,19,2024,16.5,7.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4554,02087580,2024-01-20 16:30:00+00:00,2024-01-21 13:00:00+00:00,2024-01-20 22:45:00+00:00,11.6,16.977479338842976,0.0092545730605162,2024,1,20,2024,20.5,6.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4555,02087580,2024-01-22 00:45:00+00:00,2024-01-22 04:15:00+00:00,2024-01-22 01:00:00+00:00,6.04,1.7132231404958678,0.0370412196499153,2024,1,22,2024,3.5,0.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4556,02087580,2024-01-23 03:45:00+00:00,2024-01-24 17:30:00+00:00,2024-01-24 07:00:00+00:00,7.77,18.81146694214876,0.0116277800220545,2024,1,23,2024,37.75,27.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4557,02087580,2024-01-25 15:30:00+00:00,2024-01-27 16:15:00+00:00,2024-01-26 04:45:00+00:00,15.0,47.21074380165289,0.0094787969688778,2024,1,25,2024,48.75,13.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4558,02087580,2024-01-28 01:15:00+00:00,2024-01-30 03:00:00+00:00,2024-01-28 05:45:00+00:00,34.6,77.88223140495867,0.015871336366522,2024,1,28,2024,49.75,4.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4559,02087580,2024-01-31 07:45:00+00:00,2024-02-01 23:00:00+00:00,2024-01-31 15:15:00+00:00,14.0,41.03512396694215,0.0067093931504105,2024,1,31,2024,39.25,7.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4560,02087580,2024-02-02 18:30:00+00:00,2024-02-03 08:00:00+00:00,2024-02-02 22:00:00+00:00,11.1,11.939876033057852,0.0092227062346855,2024,2,2,2024,13.5,3.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4561,02087580,2024-02-03 17:30:00+00:00,2024-02-04 03:15:00+00:00,2024-02-03 20:00:00+00:00,8.95,6.838016528925619,0.0105629647114363,2024,2,3,2024,9.75,2.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4562,02087580,2024-02-04 22:30:00+00:00,2024-02-05 02:45:00+00:00,2024-02-04 23:30:00+00:00,7.77,2.652685950413223,0.0108991825613078,2024,2,4,2024,4.25,1.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4563,02087580,2024-02-06 04:15:00+00:00,2024-02-08 05:00:00+00:00,2024-02-06 19:45:00+00:00,15.0,51.13636363636363,0.0091709907083383,2024,2,6,2024,48.75,15.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4564,02087580,2024-02-10 07:00:00+00:00,2024-02-11 12:45:00+00:00,2024-02-10 10:15:00+00:00,8.15,15.307644628099172,0.0129051298561923,2024,2,10,2024,29.75,3.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4565,02087580,2024-02-11 19:30:00+00:00,2024-02-12 11:15:00+00:00,2024-02-11 21:45:00+00:00,14.0,15.484504132231404,0.0132644181324332,2024,2,11,2024,15.75,2.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4566,02087580,2024-02-12 16:30:00+00:00,2024-02-14 17:45:00+00:00,2024-02-13 09:45:00+00:00,77.0,114.073347107438,0.0244532803180914,2024,2,12,2024,49.25,17.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4567,02087580,2024-02-19 09:15:00+00:00,2024-02-20 12:00:00+00:00,2024-02-19 15:00:00+00:00,6.68,6.376652892561983,0.0381173137595776,2024,2,19,2024,26.75,5.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4568,02087580,2024-02-23 16:30:00+00:00,2024-02-25 17:45:00+00:00,2024-02-23 20:00:00+00:00,22.9,54.446074380165285,0.0158567891137917,2024,2,23,2024,49.25,3.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4569,02087580,2024-02-28 23:00:00+00:00,2024-03-01 19:30:00+00:00,2024-02-29 07:00:00+00:00,21.3,36.90702479338843,0.0197157139266664,2024,2,28,2024,44.5,8.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4570,02087580,2024-03-02 03:15:00+00:00,2024-03-04 04:45:00+00:00,2024-03-02 09:30:00+00:00,260.0,292.78688016528923,0.0347672525008988,2024,3,2,2024,49.5,6.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4571,02087580,2024-03-04 20:15:00+00:00,2024-03-05 01:00:00+00:00,2024-03-04 21:45:00+00:00,15.0,5.805785123966942,0.0033840947546531,2024,3,4,2024,4.75,1.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4572,02087580,2024-03-05 16:30:00+00:00,2024-03-05 23:30:00+00:00,2024-03-05 20:30:00+00:00,10.7,5.700826446280992,0.0151648120195176,2024,3,5,2024,7.0,4.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4573,02087580,2024-03-06 19:00:00+00:00,2024-03-09 01:15:00+00:00,2024-03-06 23:45:00+00:00,51.8,101.24607438016528,0.0199514046025096,2024,3,6,2024,54.25,4.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4574,02087580,2024-03-09 14:00:00+00:00,2024-03-11 15:30:00+00:00,2024-03-09 18:30:00+00:00,153.0,191.73037190082644,0.0304651012633708,2024,3,9,2024,49.5,4.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4575,02087580,2024-03-12 22:15:00+00:00,2024-03-13 05:30:00+00:00,2024-03-13 01:00:00+00:00,9.36,5.129132231404959,0.0094383775351013,2024,3,12,2024,7.25,2.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4576,02087580,2024-03-13 17:15:00+00:00,2024-03-13 23:00:00+00:00,2024-03-13 19:30:00+00:00,7.77,3.326652892561983,0.021017434917602,2024,3,13,2024,5.75,2.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4577,02087580,2024-03-14 17:00:00+00:00,2024-03-14 20:45:00+00:00,2024-03-14 19:00:00+00:00,5.63,1.6256198347107438,0.0181926989826451,2024,3,14,2024,3.75,2.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4578,02087580,2024-03-14 21:30:00+00:00,2024-03-15 03:15:00+00:00,2024-03-14 23:30:00+00:00,5.63,2.5163223140495865,0.0236854571293225,2024,3,14,2024,5.75,2.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4579,02087580,2024-03-15 23:00:00+00:00,2024-03-17 05:45:00+00:00,2024-03-16 03:15:00+00:00,5.63,12.395661157024794,0.0109579064108718,2024,3,15,2024,30.75,4.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4580,02087580,2024-03-17 18:00:00+00:00,2024-03-19 16:30:00+00:00,2024-03-18 18:30:00+00:00,10.2,20.10826446280992,0.0229249820898577,2024,3,17,2024,46.5,24.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4581,02087580,2024-03-23 04:45:00+00:00,2024-03-25 06:15:00+00:00,2024-03-23 11:00:00+00:00,88.2,134.64545454545453,0.0250842604925196,2024,3,23,2024,49.5,6.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4582,02087580,2024-03-25 16:30:00+00:00,2024-03-25 22:45:00+00:00,2024-03-25 18:15:00+00:00,7.02,3.490082644628099,0.0056999544003647,2024,3,25,2024,6.25,1.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4583,02087580,2024-03-26 13:00:00+00:00,2024-03-26 18:45:00+00:00,2024-03-26 15:15:00+00:00,6.36,2.629855371900826,0.0244123649006122,2024,3,26,2024,5.75,2.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4584,02087580,2024-03-28 00:00:00+00:00,2024-03-29 23:30:00+00:00,2024-03-28 06:30:00+00:00,599.0,592.9070247933884,0.0394262862791094,2024,3,28,2024,47.5,6.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4585,02087580,2024-04-02 16:15:00+00:00,2024-04-03 07:15:00+00:00,2024-04-02 22:15:00+00:00,10.1,11.617045454545456,0.0108771806908148,2024,4,2,2024,15.0,6.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4586,02087580,2024-04-03 11:30:00+00:00,2024-04-05 13:00:00+00:00,2024-04-03 22:00:00+00:00,382.0,362.0134297520661,0.0434710724954961,2024,4,3,2024,49.5,10.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4587,02087580,2024-04-05 22:00:00+00:00,2024-04-07 23:00:00+00:00,2024-04-06 19:30:00+00:00,30.0,106.20454545454544,0.0082514963100703,2024,4,5,2024,49.0,21.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4588,02087580,2024-04-08 17:30:00+00:00,2024-04-09 02:00:00+00:00,2024-04-08 17:30:00+00:00,20.6,14.47107438016529,0.0,2024,4,8,2024,8.5,0.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4589,02087580,2024-04-09 08:00:00+00:00,2024-04-09 16:30:00+00:00,2024-04-09 09:00:00+00:00,20.6,14.225206611570249,0.0098814229249012,2024,4,9,2024,8.5,1.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4590,02087580,2024-04-09 17:00:00+00:00,2024-04-10 12:15:00+00:00,2024-04-09 21:00:00+00:00,21.3,32.93181818181818,0.0069401412814475,2024,4,9,2024,19.25,4.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4591,02087580,2024-04-11 16:45:00+00:00,2024-04-13 06:30:00+00:00,2024-04-12 14:00:00+00:00,12.4,34.030578512396694,0.009985872465798,2024,4,11,2024,37.75,21.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4592,02087580,2024-04-13 16:45:00+00:00,2024-04-14 09:15:00+00:00,2024-04-13 19:30:00+00:00,8.09,10.271074380165288,0.0106028115320466,2024,4,13,2024,16.5,2.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4593,02087580,2024-04-21 15:15:00+00:00,2024-04-23 15:45:00+00:00,2024-04-22 07:15:00+00:00,9.67,30.60154958677686,0.0118537166551113,2024,4,21,2024,48.5,16.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4594,02087580,2024-04-27 09:00:00+00:00,2024-04-27 15:15:00+00:00,2024-04-27 10:15:00+00:00,5.74,2.849173553719008,0.0164965748636935,2024,4,27,2024,6.25,1.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4595,02087580,2024-04-28 03:00:00+00:00,2024-04-30 04:00:00+00:00,2024-04-29 18:45:00+00:00,14.5,27.590082644628097,0.0228345575897684,2024,4,28,2024,49.0,39.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4596,02087580,2024-05-01 03:00:00+00:00,2024-05-01 14:30:00+00:00,2024-05-01 07:30:00+00:00,5.74,5.189566115702479,0.0124512099921935,2024,5,1,2024,11.5,4.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4597,02087580,2024-05-01 15:00:00+00:00,2024-05-03 14:00:00+00:00,2024-05-02 18:15:00+00:00,8.85,23.610847107438016,0.0156213244583068,2024,5,1,2024,47.0,27.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4598,02087580,2024-05-05 00:30:00+00:00,2024-05-05 13:00:00+00:00,2024-05-05 01:45:00+00:00,13.4,11.1275826446281,0.0229971276459503,2024,5,5,2024,12.5,1.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4599,02087580,2024-05-05 16:30:00+00:00,2024-05-08 01:00:00+00:00,2024-05-06 02:15:00+00:00,46.4,148.91632231404958,0.0153746090614707,2024,5,5,2024,56.5,9.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4600,02087580,2024-05-09 14:45:00+00:00,2024-05-09 21:00:00+00:00,2024-05-09 15:45:00+00:00,7.02,3.456611570247934,0.0209798270893371,2024,5,9,2024,6.25,1.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4601,02087580,2024-05-14 20:15:00+00:00,2024-05-16 21:45:00+00:00,2024-05-15 01:00:00+00:00,592.0,456.618388429752,0.0528307448586164,2024,5,14,2024,49.5,4.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4602,02087580,2024-05-17 13:15:00+00:00,2024-05-17 18:45:00+00:00,2024-05-17 14:45:00+00:00,19.9,8.741735537190083,0.0072496601721794,2024,5,17,2024,5.5,1.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4603,02087580,2024-05-18 23:00:00+00:00,2024-05-20 11:15:00+00:00,2024-05-19 04:30:00+00:00,46.4,62.75413223140496,0.0262200567346081,2024,5,18,2024,36.25,5.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4604,02087580,2024-05-27 03:45:00+00:00,2024-05-29 05:15:00+00:00,2024-05-27 15:15:00+00:00,132.0,191.2845041322314,0.0326319743693814,2024,5,27,2024,49.5,11.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4605,02087580,2024-05-31 04:45:00+00:00,2024-06-01 14:30:00+00:00,2024-05-31 18:00:00+00:00,10.1,18.338223140495867,0.019616875456435,2024,5,31,2024,33.75,13.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4606,02087580,2024-06-07 02:15:00+00:00,2024-06-09 03:30:00+00:00,2024-06-07 05:00:00+00:00,46.4,50.43130165289256,0.0401432664756447,2024,6,7,2024,49.25,2.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4607,02087580,2024-07-01 00:00:00+00:00,2024-07-03 01:30:00+00:00,2024-07-01 06:30:00+00:00,16.8,15.147314049586775,0.0507567192033674,2024,7,1,2024,49.5,6.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4608,02087580,2024-07-06 22:00:00+00:00,2024-07-08 23:15:00+00:00,2024-07-07 00:45:00+00:00,341.0,191.2164256198347,0.0738927270606229,2024,7,6,2024,49.25,2.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4609,02087580,2024-07-11 02:00:00+00:00,2024-07-12 14:15:00+00:00,2024-07-11 04:45:00+00:00,196.0,108.81828512396694,0.073162401595346,2024,7,11,2024,36.25,2.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4610,02087580,2024-07-12 15:15:00+00:00,2024-07-14 16:45:00+00:00,2024-07-12 20:30:00+00:00,727.0,549.665909090909,0.0540268582464736,2024,7,12,2024,49.5,5.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4611,02087580,2024-07-16 23:30:00+00:00,2024-07-18 06:45:00+00:00,2024-07-17 04:00:00+00:00,16.8,12.709090909090907,0.0503248594436073,2024,7,16,2024,31.25,4.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4612,02087580,2024-07-18 22:45:00+00:00,2024-07-21 00:15:00+00:00,2024-07-19 02:45:00+00:00,90.8,154.6698347107438,0.0257934336707867,2024,7,18,2024,49.5,4.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4613,02087580,2024-07-22 05:45:00+00:00,2024-07-27 04:45:00+00:00,2024-07-25 21:00:00+00:00,376.0,844.6976239669422,0.040376884501977,2024,7,22,2024,119.0,87.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4614,02087580,2024-07-29 22:00:00+00:00,2024-07-31 23:30:00+00:00,2024-07-30 22:30:00+00:00,74.2,66.80568181818181,0.0507955822945878,2024,7,29,2024,49.5,24.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4615,02087580,2024-08-03 22:30:00+00:00,2024-08-06 03:30:00+00:00,2024-08-04 01:30:00+00:00,179.0,283.7864669421488,0.0406301347743008,2024,8,3,2024,53.0,3.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4616,02087580,2024-08-06 16:15:00+00:00,2024-08-08 02:45:00+00:00,2024-08-06 20:15:00+00:00,148.0,186.3119834710744,0.0320818961705138,2024,8,6,2024,34.5,4.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4617,02087580,2024-08-08 05:00:00+00:00,2024-08-10 07:15:00+00:00,2024-08-08 14:45:00+00:00,2230.0,2743.863636363636,0.035728179301554,2024,8,8,2024,50.25,9.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4618,02087580,2024-08-14 02:45:00+00:00,2024-08-14 06:45:00+00:00,2024-08-14 03:45:00+00:00,8.85,2.8853305785123964,0.0052663560866923,2024,8,14,2024,4.0,1.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4619,02087580,2024-08-30 00:45:00+00:00,2024-08-30 17:15:00+00:00,2024-08-30 02:30:00+00:00,28.3,8.879235537190082,0.1266307628023585,2024,8,30,2024,16.5,1.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4620,02087580,2024-08-31 00:30:00+00:00,2024-09-01 17:15:00+00:00,2024-08-31 03:00:00+00:00,26.6,23.755061983471077,0.0441556863357811,2024,8,31,2024,40.75,2.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4621,02087580,2024-09-01 20:45:00+00:00,2024-09-03 22:15:00+00:00,2024-09-02 05:15:00+00:00,827.0,739.0627066115702,0.0457583546120857,2024,9,1,2024,49.5,8.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4622,02087580,2024-09-13 10:45:00+00:00,2024-09-15 12:00:00+00:00,2024-09-13 17:15:00+00:00,273.0,356.83956611570244,0.0355137763821378,2024,9,13,2024,49.25,6.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4623,02087580,2024-09-15 19:30:00+00:00,2024-09-16 13:30:00+00:00,2024-09-16 00:15:00+00:00,17.4,20.63636363636364,0.017243087900109,2024,9,15,2024,18.0,4.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4624,02087580,2024-09-16 17:15:00+00:00,2024-09-18 18:45:00+00:00,2024-09-17 04:45:00+00:00,1440.0,1795.4235537190082,0.0331038068572664,2024,9,16,2024,49.5,11.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4625,02087580,2024-09-19 14:30:00+00:00,2024-09-20 09:15:00+00:00,2024-09-19 21:45:00+00:00,31.8,36.882231404958674,0.0169764216366158,2024,9,19,2024,18.75,7.25,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4626,02087580,2024-09-22 04:45:00+00:00,2024-09-24 05:45:00+00:00,2024-09-22 08:30:00+00:00,505.0,364.0260330578512,0.0563099680397364,2024,9,22,2024,49.0,3.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4627,02087580,2024-09-24 09:45:00+00:00,2024-09-26 11:15:00+00:00,2024-09-25 09:30:00+00:00,1000.0,945.7582644628098,0.052137274592848,2024,9,24,2024,49.5,23.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4628,02087580,2024-09-26 21:30:00+00:00,2024-09-28 23:00:00+00:00,2024-09-27 20:00:00+00:00,1580.0,1197.0702479338845,0.0544733660663317,2024,9,26,2024,49.5,22.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4629,02087580,2024-09-30 01:15:00+00:00,2024-10-01 19:30:00+00:00,2024-10-01 00:15:00+00:00,47.1,91.10537190082644,0.0160802204254934,2024,9,30,2024,42.25,23.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4630,02087580,2024-11-11 04:45:00+00:00,2024-11-12 09:15:00+00:00,2024-11-11 14:30:00+00:00,8.34,6.705991735537189,0.047668839955714,2024,11,11,2025,28.5,9.75,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4631,02087580,2024-11-14 23:00:00+00:00,2024-11-17 00:30:00+00:00,2024-11-15 04:00:00+00:00,268.0,269.822520661157,0.0401119160262463,2024,11,14,2025,49.5,5.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4632,02087580,2024-11-21 00:15:00+00:00,2024-11-23 06:30:00+00:00,2024-11-21 13:45:00+00:00,14.5,36.30185950413223,0.0153636673096561,2024,11,21,2025,54.25,13.5,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
4633,02087580,2024-11-23 10:30:00+00:00,2024-11-24 00:00:00+00:00,2024-11-23 12:30:00+00:00,5.74,6.227272727272727,0.0116127348643006,2024,11,23,2025,13.5,2.0,35.718889,-78.752222,64295,wb-270816,4.167227195077415,cat-270816
